idx,t_s,x_m,y_m,vel_mps,heading_x,heading_y,spreading,dose_alvo_kg_ha
1770,344.4279,0.0000,29.8134,2.7919,1.000000,0.000000,1,90.000000
1771,344.7875,1.0000,29.8134,2.7808,1.000000,0.000000,1,90.000000
1772,345.1486,2.0000,29.8134,2.7693,1.000000,0.000000,1,90.000000
1773,345.5113,3.0000,29.8134,2.7573,1.000000,0.000000,1,90.000000
1774,345.8756,4.0000,29.8134,2.7449,1.000000,0.000000,1,90.000000
1775,346.2416,5.0000,29.8134,2.7320,1.000000,0.000000,1,90.000000
1776,346.6095,6.0000,29.8134,2.7188,1.000000,0.000000,1,90.000000
1777,346.9791,7.0000,29.8134,2.7050,1.000000,0.000000,1,90.000000
1778,347.3508,8.0000,29.8134,2.6909,1.000000,0.000000,1,90.000000
1779,347.7244,9.0000,29.8134,2.6763,1.000000,0.000000,1,90.000000
1780,348.1002,10.0000,29.8134,2.6612,1.000000,0.000000,1,90.000000
1781,348.4782,11.0000,29.8134,2.6457,1.000000,0.000000,1,90.000000
1782,348.8584,12.0000,29.8134,2.6298,1.000000,0.000000,1,90.000000
1783,349.2410,13.0000,29.8134,2.6135,1.000000,0.000000,1,90.000000
1784,349.6261,14.0000,29.8134,2.5967,1.000000,0.000000,1,90.000000
1785,350.0138,15.0000,29.8134,2.5796,1.000000,0.000000,1,90.000000
1786,350.4041,16.0000,29.8134,2.5620,1.000000,0.000000,1,90.000000
1787,350.7972,17.0000,29.8134,2.5441,1.000000,0.000000,1,90.000000
1788,351.1931,18.0000,29.8134,2.5258,1.000000,0.000000,1,90.000000
1789,351.5920,19.0000,29.8134,2.5071,1.000000,0.000000,1,90.000000
1790,351.9939,20.0000,29.8134,2.4881,1.000000,0.000000,1,90.000000
1791,352.3989,21.0000,29.8134,2.4688,1.000000,0.000000,1,90.000000
1792,352.8072,22.0000,29.8134,2.4492,1.000000,0.000000,1,90.000000
1793,353.2189,23.0000,29.8134,2.4293,1.000000,0.000000,1,90.000000
1794,353.6339,24.0000,29.8134,2.4091,1.000000,0.000000,1,90.000000
1795,354.0526,25.0000,29.8134,2.3888,1.000000,0.000000,1,90.000000
1796,354.4748,26.0000,29.8134,2.3682,1.000000,0.000000,1,90.000000
1797,354.9008,27.0000,29.8134,2.3475,1.000000,0.000000,1,90.000000
1798,355.3306,28.0000,29.8134,2.3266,1.000000,0.000000,1,90.000000
1799,355.7644,29.0000,29.8134,2.3056,1.000000,0.000000,1,90.000000
1800,356.2021,30.0000,29.8134,2.2846,1.000000,0.000000,1,90.000000
1801,356.6439,31.0000,29.8134,2.2635,1.000000,0.000000,1,90.000000
1802,357.0898,32.0000,29.8134,2.2425,1.000000,0.000000,1,90.000000
1803,357.5400,33.0000,29.8134,2.2215,1.000000,0.000000,1,90.000000
1804,357.9944,34.0000,29.8134,2.2005,1.000000,0.000000,1,90.000000
1805,358.4532,35.0000,29.8134,2.1798,1.000000,0.000000,1,90.000000
1806,358.9163,36.0000,29.8134,2.1592,1.000000,0.000000,1,90.000000
1807,359.3839,37.0000,29.8134,2.1388,1.000000,0.000000,1,90.000000
1808,359.8558,38.0000,29.8134,2.1187,1.000000,0.000000,1,90.000000
1809,360.3323,39.0000,29.8134,2.0989,1.000000,0.000000,1,90.000000
1810,360.8131,40.0000,29.8134,2.0796,1.000000,0.000000,1,90.000000
1811,361.2984,41.0000,29.8134,2.0606,1.000000,0.000000,1,90.000000
1812,361.7881,42.0000,29.8134,2.0421,1.000000,0.000000,1,90.000000
1813,362.2822,43.0000,29.8134,2.0242,1.000000,0.000000,1,90.000000
1814,362.7805,44.0000,29.8134,2.0068,1.000000,0.000000,1,90.000000
1815,363.2830,45.0000,29.8134,1.9901,1.000000,0.000000,1,90.000000
1816,363.7895,46.0000,29.8134,1.9741,1.000000,0.000000,1,90.000000
1817,364.3000,47.0000,29.8134,1.9588,1.000000,0.000000,1,90.000000
1818,364.8144,48.0000,29.8134,1.9443,1.000000,0.000000,1,90.000000
1819,365.3323,49.0000,29.8134,1.9307,1.000000,0.000000,1,90.000000
1820,365.8537,50.0000,29.8134,1.9180,1.000000,0.000000,1,90.000000
1821,366.3783,51.0000,29.8134,1.9063,1.000000,0.000000,1,90.000000
1822,366.9058,52.0000,29.8134,1.8956,1.000000,0.000000,1,90.000000
1823,367.4361,53.0000,29.8134,1.8859,1.000000,0.000000,1,90.000000
1824,367.9687,54.0000,29.8134,1.8774,1.000000,0.000000,1,90.000000
1825,368.5035,55.0000,29.8134,1.8700,1.000000,0.000000,1,90.000000
1826,369.0400,56.0000,29.8134,1.8639,1.000000,0.000000,1,90.000000
1827,369.5779,57.0000,29.8134,1.8590,1.000000,0.000000,1,90.000000
1828,370.1169,58.0000,29.8134,1.8554,1.000000,0.000000,1,90.000000
1829,370.6565,59.0000,29.8134,1.8532,1.000000,0.000000,1,90.000000
1830,371.1963,60.0000,29.8134,1.8524,1.000000,0.000000,1,90.000000
1831,371.7360,61.0000,29.8134,1.8530,1.000000,0.000000,1,90.000000
1832,372.2751,62.0000,29.8134,1.8550,1.000000,0.000000,1,90.000000
1833,372.8131,63.0000,29.8134,1.8586,1.000000,0.000000,1,90.000000
1834,373.3497,64.0000,29.8134,1.8636,1.000000,0.000000,1,90.000000
1835,373.8844,65.0000,29.8134,1.8702,1.000000,0.000000,1,90.000000
1836,374.4168,66.0000,29.8134,1.8784,1.000000,0.000000,1,90.000000
1837,374.9464,67.0000,29.8134,1.8882,1.000000,0.000000,1,90.000000
1838,375.4728,68.0000,29.8134,1.8996,1.000000,0.000000,1,90.000000
1839,375.9957,69.0000,29.8134,1.9125,1.000000,0.000000,1,90.000000
1840,376.5146,70.0000,29.8134,1.9272,1.000000,0.000000,1,90.000000
1841,377.0291,71.0000,29.8134,1.9434,1.000000,0.000000,1,90.000000
1842,377.5390,72.0000,29.8134,1.9612,1.000000,0.000000,1,90.000000
1843,378.0439,73.0000,29.8134,1.9807,1.000000,0.000000,1,90.000000
1844,378.5434,74.0000,29.8134,2.0018,1.000000,0.000000,1,90.000000
1845,379.0374,75.0000,29.8134,2.0245,1.000000,0.000000,1,90.000000
1846,379.5255,76.0000,29.8134,2.0488,1.000000,0.000000,1,90.000000
1847,380.0075,77.0000,29.8134,2.0746,1.000000,0.000000,1,90.000000
1848,380.4832,78.0000,29.8134,2.1020,1.000000,0.000000,1,90.000000
1849,380.9525,79.0000,29.8134,2.1308,1.000000,0.000000,1,90.000000
1850,381.4153,80.0000,29.8134,2.1612,1.000000,0.000000,1,90.000000
1851,381.8713,81.0000,29.8134,2.1930,1.000000,0.000000,1,90.000000
1852,382.3205,82.0000,29.8134,2.2261,1.000000,0.000000,1,90.000000
1853,382.7628,83.0000,29.8134,2.2607,1.000000,0.000000,1,90.000000
1854,383.1983,84.0000,29.8134,2.2965,1.000000,0.000000,1,90.000000
1855,383.6268,85.0000,29.8134,2.3335,1.000000,0.000000,1,90.000000
1856,384.0484,86.0000,29.8134,2.3718,1.000000,0.000000,1,90.000000
1857,384.4632,87.0000,29.8134,2.4111,1.000000,0.000000,1,90.000000
1858,384.8711,88.0000,29.8134,2.4516,1.000000,0.000000,1,90.000000
1859,385.2722,89.0000,29.8134,2.4930,1.000000,0.000000,1,90.000000
1860,385.6666,90.0000,29.8134,2.5353,1.000000,0.000000,1,90.000000
1861,386.0544,91.0000,29.8134,2.5785,1.000000,0.000000,1,90.000000
1862,386.4358,92.0000,29.8134,2.6225,1.000000,0.000000,1,90.000000
1863,386.8107,93.0000,29.8134,2.6672,1.000000,0.000000,1,90.000000
1864,387.1794,94.0000,29.8134,2.7124,1.000000,0.000000,1,90.000000
1865,387.5419,95.0000,29.8134,2.7582,1.000000,0.000000,1,90.000000
1866,387.8985,96.0000,29.8134,2.8045,1.000000,0.000000,1,90.000000
1867,388.2492,97.0000,29.8134,2.8511,1.000000,0.000000,1,90.000000
1868,388.5943,98.0000,29.8134,2.8980,1.000000,0.000000,1,90.000000
1869,388.9338,99.0000,29.8134,2.9451,1.000000,0.000000,1,90.000000
1870,389.2680,100.0000,29.8134,2.9923,1.000000,0.000000,1,90.000000
1871,389.5970,101.0000,29.8134,3.0395,1.000000,0.000000,1,75.000000
1872,389.9210,102.0000,29.8134,3.0866,1.000000,0.000000,1,75.000000
1873,390.2401,103.0000,29.8134,3.1336,1.000000,0.000000,1,75.000000
1874,390.5545,104.0000,29.8134,3.1803,1.000000,0.000000,1,75.000000
1875,390.8645,105.0000,29.8134,3.2267,1.000000,0.000000,1,75.000000
1876,391.1700,106.0000,29.8134,3.2727,1.000000,0.000000,1,75.000000
1877,391.4714,107.0000,29.8134,3.3181,1.000000,0.000000,1,75.000000
1878,391.7687,108.0000,29.8134,3.3630,1.000000,0.000000,1,75.000000
1879,392.0622,109.0000,29.8134,3.4072,1.000000,0.000000,1,75.000000
1880,392.3520,110.0000,29.8134,3.4507,1.000000,0.000000,1,75.000000
1881,392.6383,111.0000,29.8134,3.4933,1.000000,0.000000,1,75.000000
1882,392.9212,112.0000,29.8134,3.5350,1.000000,0.000000,1,75.000000
1883,393.2008,113.0000,29.8134,3.5758,1.000000,0.000000,1,75.000000
1884,393.4774,114.0000,29.8134,3.6155,1.000000,0.000000,1,75.000000
1885,393.7511,115.0000,29.8134,3.6541,1.000000,0.000000,1,75.000000
1886,394.0220,116.0000,29.8134,3.6916,1.000000,0.000000,1,75.000000
1887,394.2902,117.0000,29.8134,3.7278,1.000000,0.000000,1,75.000000
1888,394.5560,118.0000,29.8134,3.7627,1.000000,0.000000,1,75.000000
1889,394.8194,119.0000,29.8134,3.7964,1.000000,0.000000,1,75.000000
1890,395.0806,120.0000,29.8134,3.8286,1.000000,0.000000,1,75.000000
1891,395.3397,121.0000,29.8134,3.8594,1.000000,0.000000,1,75.000000
1892,395.5969,122.0000,29.8134,3.8888,1.000000,0.000000,1,75.000000
1893,395.8522,123.0000,29.8134,3.9166,1.000000,0.000000,1,75.000000
1894,396.1058,124.0000,29.8134,3.9430,1.000000,0.000000,1,75.000000
1895,396.3578,125.0000,29.8134,3.9678,1.000000,0.000000,1,75.000000
1896,396.6084,126.0000,29.8134,3.9910,1.000000,0.000000,1,75.000000
1897,396.8576,127.0000,29.8134,4.0126,1.000000,0.000000,1,75.000000
1898,397.1056,128.0000,29.8134,4.0326,1.000000,0.000000,1,75.000000
1899,397.3524,129.0000,29.8134,4.0510,1.000000,0.000000,1,75.000000
1900,397.5983,130.0000,29.8134,4.0677,1.000000,0.000000,1,75.000000
1901,397.8432,131.0000,29.8134,4.0829,1.000000,0.000000,1,75.000000
1902,398.0873,132.0000,29.8134,4.0964,1.000000,0.000000,1,75.000000
1903,398.3307,133.0000,29.8134,4.1083,1.000000,0.000000,1,75.000000
1904,398.5735,134.0000,29.8134,4.1186,1.000000,0.000000,1,75.000000
1905,398.8158,135.0000,29.8134,4.1273,1.000000,0.000000,1,75.000000
1906,399.0577,136.0000,29.8134,4.1344,1.000000,0.000000,1,75.000000
1907,399.2993,137.0000,29.8134,4.1399,1.000000,0.000000,1,75.000000
1908,399.5406,138.0000,29.8134,4.1440,1.000000,0.000000,1,75.000000
1909,399.7817,139.0000,29.8134,4.1465,1.000000,0.000000,1,75.000000
1910,400.0228,140.0000,29.8134,4.1476,1.000000,0.000000,1,75.000000
1911,400.2640,141.0000,29.8134,4.1472,1.000000,0.000000,1,75.000000
1912,400.5052,142.0000,29.8134,4.1454,1.000000,0.000000,1,75.000000
1913,400.7466,143.0000,29.8134,4.1423,1.000000,0.000000,1,75.000000
1914,400.9883,144.0000,29.8134,4.1379,1.000000,0.000000,1,75.000000
1915,401.2303,145.0000,29.8134,4.1321,1.000000,0.000000,1,75.000000
1916,401.4727,146.0000,29.8134,4.1252,1.000000,0.000000,1,75.000000
1917,401.7156,147.0000,29.8134,4.1170,1.000000,0.000000,1,75.000000
1918,401.9590,148.0000,29.8134,4.1077,1.000000,0.000000,1,75.000000
1919,402.2031,149.0000,29.8134,4.0973,1.000000,0.000000,1,75.000000
1920,402.4478,150.0000,29.8134,4.0859,1.000000,0.000000,1,75.000000
1921,402.6933,151.0000,29.8134,4.0735,1.000000,0.000000,1,75.000000
1922,402.9396,152.0000,29.8134,4.0602,1.000000,0.000000,1,75.000000
1923,403.1868,153.0000,29.8134,4.0460,1.000000,0.000000,1,75.000000
1924,403.4349,154.0000,29.8134,4.0310,1.000000,0.000000,1,75.000000
1925,403.6839,155.0000,29.8134,4.0152,1.000000,0.000000,1,75.000000
1926,403.9340,156.0000,29.8134,3.9987,1.000000,0.000000,1,75.000000
1927,404.1851,157.0000,29.8134,3.9816,1.000000,0.000000,1,75.000000
1928,404.4374,158.0000,29.8134,3.9638,1.000000,0.000000,1,75.000000
1929,404.6909,159.0000,29.8134,3.9455,1.000000,0.000000,1,75.000000
1930,404.9455,160.0000,29.8134,3.9267,1.000000,0.000000,1,75.000000
1931,405.2015,161.0000,29.8134,3.9074,1.000000,0.000000,1,75.000000
1932,405.4587,162.0000,29.8134,3.8878,1.000000,0.000000,1,75.000000
1933,405.7172,163.0000,29.8134,3.8678,1.000000,0.000000,1,75.000000
1934,405.9771,164.0000,29.8134,3.8475,1.000000,0.000000,1,75.000000
1935,406.2384,165.0000,29.8134,3.8270,1.000000,0.000000,1,75.000000
1936,406.5012,166.0000,29.8134,3.8063,1.000000,0.000000,1,75.000000
1937,406.7653,167.0000,29.8134,3.7854,1.000000,0.000000,1,75.000000
1938,407.0310,168.0000,29.8134,3.7644,1.000000,0.000000,1,75.000000
1939,407.2981,169.0000,29.8134,3.7434,1.000000,0.000000,1,75.000000
1940,407.5668,170.0000,29.8134,3.7223,1.000000,0.000000,1,75.000000
1941,407.8370,171.0000,29.8134,3.7012,1.000000,0.000000,1,75.000000
1942,408.1087,172.0000,29.8134,3.6802,1.000000,0.000000,1,75.000000
1943,408.3820,173.0000,29.8134,3.6593,1.000000,0.000000,1,75.000000
1944,408.6568,174.0000,29.8134,3.6385,1.000000,0.000000,1,75.000000
1945,408.9332,175.0000,29.8134,3.6179,1.000000,0.000000,1,75.000000
1946,409.2112,176.0000,29.8134,3.5975,1.000000,0.000000,1,75.000000
1947,409.4907,177.0000,29.8134,3.5773,1.000000,0.000000,1,75.000000
1948,409.7718,178.0000,29.8134,3.5573,1.000000,0.000000,1,75.000000
1949,410.0545,179.0000,29.8134,3.5376,1.000000,0.000000,1,75.000000
1950,410.3387,180.0000,29.8134,3.5181,1.000000,0.000000,1,75.000000
1951,410.6245,181.0000,29.8134,3.4990,1.000000,0.000000,1,75.000000
1952,410.9119,182.0000,29.8134,3.4803,1.000000,0.000000,1,75.000000
1953,411.2007,183.0000,29.8134,3.4618,1.000000,0.000000,1,75.000000
1954,411.4911,184.0000,29.8134,3.4438,1.000000,0.000000,1,75.000000
1955,411.7830,185.0000,29.8134,3.4261,1.000000,0.000000,1,75.000000
1956,412.0764,186.0000,29.8134,3.4088,1.000000,0.000000,1,75.000000
1957,412.3712,187.0000,29.8134,3.3919,1.000000,0.000000,1,75.000000
1958,412.6674,188.0000,29.8134,3.3755,1.000000,0.000000,1,75.000000
1959,412.9651,189.0000,29.8134,3.3594,1.000000,0.000000,1,75.000000
1960,413.2642,190.0000,29.8134,3.3438,1.000000,0.000000,1,75.000000
1961,413.5646,191.0000,29.8134,3.3286,1.000000,0.000000,1,75.000000
1962,413.8664,192.0000,29.8134,3.3138,1.000000,0.000000,1,75.000000
1963,414.1694,193.0000,29.8134,3.2995,1.000000,0.000000,1,75.000000
1964,414.4738,194.0000,29.8134,3.2857,1.000000,0.000000,1,75.000000
1965,414.7794,195.0000,29.8134,3.2722,1.000000,0.000000,1,75.000000
1966,415.0862,196.0000,29.8134,3.2593,1.000000,0.000000,1,75.000000
1967,415.3942,197.0000,29.8134,3.2467,1.000000,0.000000,1,75.000000
1968,415.7034,198.0000,29.8134,3.2346,1.000000,0.000000,1,75.000000
1969,416.0136,199.0000,29.8134,3.2229,1.000000,0.000000,1,75.000000
1970,416.3250,200.0000,29.8134,3.2117,1.000000,0.000000,1,75.000000
1971,416.4291,200.3341,29.8190,3.2111,0.999442,0.033415,0,0.000000
1972,416.5331,200.6679,29.8357,3.2124,0.997767,0.066793,0,0.000000
1973,416.6371,201.0010,29.8636,3.2156,0.994978,0.100096,0,0.000000
1974,416.7408,201.3329,29.9026,3.2209,0.991077,0.133287,0,0.000000
1975,416.8444,201.6633,29.9527,3.2280,0.986070,0.166329,0,0.000000
1976,416.9476,201.9919,30.0138,3.2372,0.979962,0.199186,0,0.000000
1977,417.0505,202.3182,30.0858,3.2484,0.972759,0.231820,0,0.000000
1978,417.1530,202.6420,30.1687,3.2615,0.964469,0.264195,0,0.000000
1979,417.2550,202.9628,30.2623,3.2767,0.955102,0.296276,0,0.000000
1980,417.3564,203.2802,30.3667,3.2938,0.944669,0.328025,0,0.000000
1981,417.4573,203.5941,30.4816,3.3129,0.933181,0.359408,0,0.000000
1982,417.5575,203.9039,30.6069,3.3340,0.920650,0.390389,0,0.000000
1983,417.6571,204.2093,30.7425,3.3570,0.907091,0.420935,0,0.000000
1984,417.7559,204.5101,30.8882,3.3819,0.892519,0.451010,0,0.000000
1985,417.8540,204.8058,31.0439,3.4088,0.876950,0.480582,0,0.000000
1986,417.9512,205.0962,31.2094,3.4376,0.860402,0.509617,0,0.000000
1987,418.0476,205.3808,31.3844,3.4683,0.842892,0.538082,0,0.000000
1988,418.1430,205.6595,31.5690,3.5008,0.824442,0.565947,0,0.000000
1989,418.2376,205.9318,31.7627,3.5351,0.805070,0.593180,0,0.000000
1990,418.3311,206.1975,31.9654,3.5713,0.784799,0.619750,0,0.000000
1991,418.4237,206.4563,32.1768,3.6091,0.763652,0.645628,0,0.000000
1992,418.5153,206.7078,32.3969,3.6487,0.741652,0.670785,0,0.000000
1993,418.6059,206.9519,32.6251,3.6900,0.718824,0.695192,0,0.000000
1994,418.6954,207.1882,32.8614,3.7329,0.695192,0.718824,0,0.000000
1995,418.7839,207.4165,33.1055,3.7773,0.670785,0.741652,0,0.000000
1996,418.8713,207.6365,33.3571,3.8233,0.645628,0.763652,0,0.000000
1997,418.9577,207.8480,33.6159,3.8708,0.619750,0.784799,0,0.000000
1998,419.0429,208.0507,33.8816,3.9197,0.593180,0.805070,0,0.000000
1999,419.1271,208.2444,34.1539,3.9700,0.565947,0.824442,0,0.000000
2000,419.2102,208.4289,34.4325,4.0216,0.538082,0.842892,0,0.000000
2001,419.2923,208.6040,34.7172,4.0744,0.509617,0.860402,0,0.000000
2002,419.3732,208.7695,35.0076,4.1284,0.480582,0.876950,0,0.000000
2003,419.4531,208.9252,35.3033,4.1836,0.451010,0.892519,0,0.000000
2004,419.5319,209.0709,35.6040,4.2398,0.420935,0.907091,0,0.000000
2005,419.6097,209.2065,35.9095,4.2970,0.390389,0.920650,0,0.000000
2006,419.6864,209.3318,36.2193,4.3551,0.359408,0.933181,0,0.000000
2007,419.7622,209.4467,36.5331,4.4141,0.328025,0.944669,0,0.000000
2008,419.8369,209.5510,36.8506,4.4739,0.296276,0.955102,0,0.000000
2009,419.9106,209.6447,37.1714,4.5344,0.264195,0.964469,0,0.000000
2010,419.9833,209.7276,37.4952,4.5956,0.231820,0.972759,0,0.000000
2011,420.0551,209.7996,37.8215,4.6573,0.199186,0.979962,0,0.000000
2012,420.1259,209.8607,38.1501,4.7195,0.166329,0.986070,0,0.000000
2013,420.1958,209.9108,38.4805,4.7822,0.133287,0.991077,0,0.000000
2014,420.2647,209.9498,38.8124,4.8451,0.100096,0.994978,0,0.000000
2015,420.3328,209.9777,39.1454,4.9084,0.066793,0.997767,0,0.000000
2016,420.4000,209.9944,39.4792,4.9718,0.033415,0.999442,0,0.000000
2017,420.4664,210.0000,39.8134,5.0354,-0.000000,1.000000,0,0.000000
2018,420.5320,209.9944,40.1475,5.0990,-0.033415,0.999442,0,0.000000
2019,420.5967,209.9777,40.4813,5.1625,-0.066793,0.997767,0,0.000000
2020,420.6607,209.9498,40.8143,5.2259,-0.100096,0.994978,0,0.000000
2021,420.7238,209.9108,41.1462,5.2892,-0.133287,0.991077,0,0.000000
2022,420.7863,209.8607,41.4767,5.3521,-0.166329,0.986070,0,0.000000
2023,420.8480,209.7996,41.8052,5.4148,-0.199186,0.979962,0,0.000000
2024,420.9090,209.7276,42.1316,5.4769,-0.231820,0.972759,0,0.000000
2025,420.9694,209.6447,42.4553,5.5386,-0.264195,0.964469,0,0.000000
2026,421.0291,209.5510,42.7761,5.5997,-0.296276,0.955102,0,0.000000
2027,421.0881,209.4467,43.0936,5.6602,-0.328025,0.944669,0,0.000000
2028,421.1465,209.3318,43.4074,5.7199,-0.359408,0.933181,0,0.000000
2029,421.2044,209.2065,43.7173,5.7788,-0.390389,0.920650,0,0.000000
2030,421.2616,209.0709,44.0227,5.8369,-0.420935,0.907091,0,0.000000
2031,421.3183,208.9252,44.3235,5.8940,-0.451010,0.892519,0,0.000000
2032,421.3745,208.7695,44.6192,5.9500,-0.480582,0.876950,0,0.000000
2033,421.4302,208.6040,44.9095,6.0050,-0.509617,0.860402,0,0.000000
2034,421.4853,208.4289,45.1942,6.0589,-0.538082,0.842892,0,0.000000
2035,421.5400,208.2444,45.4728,6.1115,-0.565947,0.824442,0,0.000000
2036,421.5942,208.0507,45.7452,6.1628,-0.593180,0.805070,0,0.000000
2037,421.6480,207.8480,46.0109,6.2128,-0.619750,0.784799,0,0.000000
2038,421.7014,207.6365,46.2696,6.2614,-0.645628,0.763652,0,0.000000
2039,421.7544,207.4165,46.5212,6.3085,-0.670785,0.741652,0,0.000000
2040,421.8070,207.1882,46.7653,6.3541,-0.695192,0.718824,0,0.000000
2041,421.8592,206.9519,47.0016,6.3980,-0.718824,0.695192,0,0.000000
2042,421.9111,206.7078,47.2299,6.4404,-0.741652,0.670785,0,0.000000
2043,421.9627,206.4563,47.4499,6.4810,-0.763652,0.645628,0,0.000000
2044,422.0139,206.1975,47.6614,6.5199,-0.784799,0.619750,0,0.000000
2045,422.0649,205.9318,47.8641,6.5569,-0.805070,0.593180,0,0.000000
2046,422.1156,205.6595,48.0578,6.5922,-0.824442,0.565947,0,0.000000
2047,422.1660,205.3808,48.2423,6.6255,-0.842892,0.538082,0,0.000000
2048,422.2163,205.0962,48.4174,6.6569,-0.860402,0.509617,0,0.000000
2049,422.2662,204.8058,48.5829,6.6863,-0.876950,0.480582,0,0.000000
2050,422.3160,204.5101,48.7386,6.7137,-0.892519,0.451010,0,0.000000
2051,422.3656,204.2093,48.8843,6.7391,-0.907091,0.420935,0,0.000000
2052,422.4150,203.9039,49.0199,6.7624,-0.920650,0.390389,0,0.000000
2053,422.4643,203.5941,49.1452,6.7836,-0.933181,0.359408,0,0.000000
2054,422.5134,203.2802,49.2601,6.8026,-0.944669,0.328025,0,0.000000
2055,422.5624,202.9628,49.3644,6.8194,-0.955102,0.296276,0,0.000000
2056,422.6113,202.6420,49.4581,6.8341,-0.964469,0.264195,0,0.000000
2057,422.6602,202.3182,49.5410,6.8466,-0.972759,0.231820,0,0.000000
2058,422.7089,201.9919,49.6130,6.8568,-0.979962,0.199186,0,0.000000
2059,422.7576,201.6633,49.6741,6.8648,-0.986070,0.166329,0,0.000000
2060,422.8062,201.3329,49.7241,6.8706,-0.991077,0.133287,0,0.000000
2061,422.8548,201.0010,49.7631,6.8741,-0.994978,0.100096,0,0.000000
2062,422.9035,200.6679,49.7910,6.8754,-0.997767,0.066793,0,0.000000
2063,422.9521,200.3341,49.8078,6.8743,-0.999442,0.033415,0,0.000000
2064,423.0007,200.0000,49.8134,6.8711,-1.000000,0.000000,0,75.000000
2065,423.1462,200.3262,49.8134,6.8733,-1.000000,0.000000,1,0.000000
2066,423.2918,199.3262,49.8134,6.8665,-1.000000,0.000000,1,75.000000
2067,423.4376,198.3262,49.8134,6.8595,-1.000000,0.000000,1,75.000000
2068,423.5836,197.3262,49.8134,6.8522,-1.000000,0.000000,1,75.000000
2069,423.7297,196.3262,49.8134,6.8446,-1.000000,0.000000,1,75.000000
2070,423.8759,195.3262,49.8134,6.8368,-1.000000,0.000000,1,75.000000
2071,424.0224,194.3262,49.8134,6.8287,-1.000000,0.000000,1,75.000000
2072,424.1690,193.3262,49.8134,6.8203,-1.000000,0.000000,1,75.000000
2073,424.3158,192.3262,49.8134,6.8117,-1.000000,0.000000,1,75.000000
2074,424.4628,191.3262,49.8134,6.8028,-1.000000,0.000000,1,75.000000
2075,424.6100,190.3262,49.8134,6.7937,-1.000000,0.000000,1,75.000000
2076,424.7574,189.3262,49.8134,6.7842,-1.000000,0.000000,1,75.000000
2077,424.9050,188.3262,49.8134,6.7745,-1.000000,0.000000,1,75.000000
2078,425.0528,187.3262,49.8134,6.7646,-1.000000,0.000000,1,75.000000
2079,425.2009,186.3262,49.8134,6.7544,-1.000000,0.000000,1,75.000000
2080,425.3492,185.3262,49.8134,6.7439,-1.000000,0.000000,1,75.000000
2081,425.4977,184.3262,49.8134,6.7332,-1.000000,0.000000,1,75.000000
2082,425.6464,183.3262,49.8134,6.7223,-1.000000,0.000000,1,75.000000
2083,425.7954,182.3262,49.8134,6.7112,-1.000000,0.000000,1,75.000000
2084,425.9447,181.3262,49.8134,6.6998,-1.000000,0.000000,1,75.000000
2085,426.0942,180.3262,49.8134,6.6882,-1.000000,0.000000,1,75.000000
2086,426.2440,179.3262,49.8134,6.6765,-1.000000,0.000000,1,75.000000
2087,426.3940,178.3262,49.8134,6.6645,-1.000000,0.000000,1,75.000000
2088,426.5444,177.3262,49.8134,6.6524,-1.000000,0.000000,1,75.000000
2089,426.6950,176.3262,49.8134,6.6401,-1.000000,0.000000,1,75.000000
2090,426.8459,175.3262,49.8134,6.6277,-1.000000,0.000000,1,75.000000
2091,426.9970,174.3262,49.8134,6.6152,-1.000000,0.000000,1,75.000000
2092,427.1485,173.3262,49.8134,6.6026,-1.000000,0.000000,1,75.000000
2093,427.3002,172.3262,49.8134,6.5898,-1.000000,0.000000,1,75.000000
2094,427.4523,171.3262,49.8134,6.5771,-1.000000,0.000000,1,75.000000
2095,427.6046,170.3262,49.8134,6.5643,-1.000000,0.000000,1,75.000000
2096,427.7572,169.3262,49.8134,6.5514,-1.000000,0.000000,1,75.000000
2097,427.9102,168.3262,49.8134,6.5386,-1.000000,0.000000,1,75.000000
2098,428.0634,167.3262,49.8134,6.5258,-1.000000,0.000000,1,75.000000
